lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
22,0,142.2,5,10,4,5,0,0,0,1
0,0,159.0,5,24,2,1,0,0,4,1
2,0,79.0,3,3,2,1,0,0,0,1
109,0,90.95,5,22,3,1,2,0,3,1
36,1,72.9,2,24,4,1,0,0,0,1
13,1,87.78,9,20,4,3,2,0,0,1
44,0,124.46,8,29,4,5,2,0,3,1
3,0,136.0,8,17,2,5,2,0,0,0
17,0,75.66,12,2,4,15,6,3,0,1
232,1,66.53,10,23,4,3,2,0,0,1
14,1,204.75,6,8,4,6,2,0,5,0
4,1,98.0,3,28,4,0,1,3,0,1
142,0,99.45,7,12,4,5,0,0,0,0
228,0,120.34,10,29,4,5,2,0,3,0
120,1,129.81,9,11,4,5,2,0,0,1
287,2,106.2,9,29,4,3,0,0,0,0
46,2,159.3,4,29,4,2,1,0,3,1
160,0,80.1,10,29,4,1,0,3,0,0
6,0,103.0,3,13,4,0,2,0,0,0
9,1,160.29,7,14,4,5,2,0,3,1
56,1,56.83,3,15,4,3,0,0,0,1
72,2,137.7,4,13,4,2,0,0,3,1
1,0,75.0,12,15,2,1,0,0,0,1
109,0,68.72,7,13,4,4,2,3,0,1
43,0,68.0,3,25,3,2,1,0,0,1
61,1,99.66,4,24,4,2,2,0,0,1
14,2,186.0,5,12,4,3,0,0,3,1
102,1,86.82,4,27,4,5,2,3,0,1
22,0,114.0,9,18,4,1,0,0,0,1
89,2,168.3,9,9,4,2,0,0,3,1
1,0,91.1,1,13,4,4,0,0,3,1
32,1,0.0,11,7,1,0,1,3,3,1
137,1,136.34,8,4,4,3,1,0,3,1
158,1,121.8,7,28,4,3,0,0,3,0
249,0,184.65,12,27,3,5,0,0,0,1
130,0,71.0,4,15,3,2,1,0,0,1
40,1,105.3,4,11,4,2,1,0,0,1
5,1,68.53,3,21,4,1,1,3,0,1
31,0,192.6,6,26,4,2,2,1,3,0
11,1,104.0,11,18,4,2,0,3,0,1
16,0,106.0,2,28,4,0,2,0,3,0
106,2,140.0,12,25,4,1,2,0,3,1
75,0,78.0,3,19,4,1,2,0,1,0
20,1,143.0,5,28,4,1,1,0,3,1
110,1,104.4,10,27,4,3,0,0,3,0
6,1,156.0,6,19,4,0,1,0,3,1
28,0,41.43,11,2,3,5,2,0,0,1
2,1,200.0,9,19,4,1,0,0,3,1
1,1,89.0,4,7,4,1,0,3,0,1
210,3,108.3,8,17,4,3,0,0,3,1
152,1,149.25,8,6,4,3,2,1,0,0
79,0,119.07,10,12,4,2,0,0,3,0
11,1,65.1,11,14,4,2,1,3,0,1
6,1,88.35,12,19,4,3,1,0,0,1
49,1,129.2,11,24,4,3,2,1,3,1
170,0,119.0,10,9,4,2,2,0,0,0
7,0,67.0,5,23,2,2,1,0,0,1
116,0,75.75,2,28,3,2,2,0,0,1
203,0,67.5,12,1,4,3,0,3,0,0
76,0,63.75,7,25,3,1,1,3,0,0
1,0,75.0,11,1,2,1,0,0,0,1
60,1,116.1,6,1,4,1,0,3,0,1
1,0,198.0,9,22,3,3,1,0,3,1
56,1,207.9,8,6,4,1,1,0,5,1
51,0,62.21,10,28,4,4,0,3,0,1
104,2,142.2,7,21,4,3,1,0,3,1
98,0,111.69,12,26,4,3,1,0,3,1
73,1,93.6,11,12,4,1,2,0,0,1
119,2,132.3,10,16,4,3,2,0,3,1
30,2,130.5,4,15,4,1,0,0,0,1
70,2,121.55,4,4,4,3,1,0,0,1
19,0,65.0,11,14,2,0,1,0,0,1
184,3,130.05,8,3,4,5,2,0,3,1
36,0,60.0,1,14,3,3,0,0,0,1
8,0,95.0,4,5,4,1,0,0,0,1
134,1,99.45,5,5,4,3,2,0,0,1
42,1,80.3,2,21,4,0,1,0,0,1
131,1,94.5,5,8,4,1,2,3,0,1
108,1,77.03,4,30,4,1,2,0,0,1
8,0,80.0,3,8,2,1,0,0,0,1
140,0,86.05,8,9,3,5,0,0,3,1
24,1,130.0,2,27,4,1,0,0,3,1
34,0,66.0,1,24,2,0,1,0,0,1
17,1,67.0,8,22,2,1,1,0,0,1
37,2,81.9,3,10,4,3,1,0,0,1
193,2,81.82,7,4,4,10,3,0,1,0
93,0,109.35,7,18,4,0,1,0,0,0
0,0,45.0,4,8,3,1,0,0,0,1
7,1,67.0,11,9,2,1,0,0,0,1
12,0,129.8,10,4,3,3,2,1,0,1
14,1,92.17,10,19,4,3,1,0,0,1
109,2,97.75,11,21,4,4,1,0,3,1
3,1,204.82,10,7,4,2,1,0,6,1
29,3,144.68,9,9,4,2,2,0,0,1
97,1,62.0,12,29,3,3,0,0,0,1
97,0,80.75,5,16,3,1,1,0,0,1
12,1,90.0,8,31,4,2,1,0,0,1
40,2,134.1,7,19,4,2,0,0,3,1
155,1,96.3,6,27,4,1,1,0,0,1
10,2,110.0,4,7,4,1,0,0,0,1
13,1,64.0,12,6,3,0,2,0,0,1
4,0,85.0,2,12,4,2,0,0,0,1
48,0,73.51,10,2,4,2,1,0,0,1
3,1,96.5,11,5,4,3,0,0,1,1
63,1,97.71,5,22,4,1,2,0,0,1
50,2,86.4,11,18,4,2,1,0,0,1
131,0,72.25,7,9,3,1,1,0,0,1
162,0,146.7,8,14,4,1,2,0,0,0
43,1,73.1,3,10,4,3,0,3,0,1
149,1,119.0,8,3,4,4,2,0,0,1
171,0,99.45,7,29,4,2,2,0,0,0
51,1,102.6,11,4,4,2,0,0,3,1
107,0,130.0,6,10,3,2,0,0,0,0
85,1,149.4,9,15,4,3,1,0,3,1
181,0,124.2,12,14,4,2,0,1,0,1
172,0,102.3,8,23,4,3,0,0,0,0
33,1,88.4,2,19,4,2,0,0,0,1
1,2,221.0,5,14,4,1,0,0,5,1
49,1,75.95,3,8,4,4,0,0,0,1
90,1,70.78,7,11,4,3,1,3,0,1
0,2,138.0,8,17,4,1,0,3,0,1
5,0,101.0,3,8,4,3,0,0,0,0
0,0,75.0,12,21,2,0,1,0,0,1
91,0,88.0,12,9,4,2,0,3,0,0
5,1,113.23,11,6,4,3,2,0,0,1
50,0,189.9,7,9,4,1,0,0,5,0
45,1,71.1,3,13,4,1,2,3,0,1
24,0,38.33,2,19,3,2,1,0,0,1
8,1,133.0,8,16,4,2,0,3,0,1
119,0,121.5,7,27,4,3,0,0,0,0
18,1,140.0,10,29,4,1,2,0,0,0
35,0,118.8,9,5,4,3,1,0,0,1
269,1,80.0,12,29,3,3,2,0,0,1
16,2,129.0,8,21,4,1,2,3,0,1
69,0,150.3,7,2,4,1,0,0,3,0
152,0,71.0,1,20,3,1,0,0,0,1
28,0,99.0,9,1,4,2,0,3,0,1
30,2,157.5,10,5,4,3,0,0,3,1
32,0,114.0,12,4,4,0,2,0,3,1
35,0,63.75,12,19,3,3,1,0,0,1
56,0,112.2,4,8,4,5,2,0,3,0
81,0,69.5,3,25,3,2,2,0,0,1
118,2,80.1,10,25,4,3,0,3,0,0
3,0,65.0,10,12,2,0,1,0,0,1
126,4,110.7,10,9,4,2,2,0,1,1
72,1,126.9,6,3,4,2,0,0,0,1
0,0,65.0,10,3,2,0,1,0,0,1
6,0,148.5,4,8,4,2,2,0,3,0
20,0,76.0,11,1,4,3,0,3,0,1
19,0,174.5,3,18,4,2,0,1,0,0
218,1,122.4,10,5,4,3,0,0,3,0
129,0,80.75,5,13,3,2,2,0,0,1
126,1,100.73,7,25,4,2,1,0,0,1
3,1,183.0,2,29,4,3,1,0,5,1
100,1,101.15,4,28,4,3,2,0,0,1
5,2,194.0,5,20,4,1,0,1,3,1
177,0,100.0,6,3,4,2,0,0,0,0
128,0,85.5,6,27,4,2,1,3,0,0
32,0,95.0,10,10,2,2,1,0,0,1
109,1,121.21,8,6,3,1,2,0,3,1
27,0,105.49,4,20,4,2,0,0,3,0
98,0,58.0,3,11,3,2,1,0,0,1
74,2,127.8,12,10,4,1,0,1,0,1
19,1,204.0,8,10,4,1,0,1,3,1
133,0,120.7,7,6,4,4,0,0,3,0
105,0,90.95,6,26,4,3,2,3,0,1
87,0,150.3,8,12,4,2,0,0,3,0
73,2,88.0,11,25,4,2,0,3,0,1
190,0,100.3,5,6,4,2,2,0,1,0
5,1,79.0,2,12,4,2,0,3,0,1
130,1,117.41,6,16,4,6,2,0,0,1
114,1,115.6,5,15,3,1,2,0,3,1
1,0,81.0,2,20,4,1,2,3,0,1
45,2,90.0,11,4,4,2,1,0,0,1
82,0,80.75,4,11,3,2,1,0,0,1
15,0,177.0,6,17,4,2,2,0,3,0
1,0,102.6,9,30,3,2,0,0,0,1
103,0,134.1,8,13,4,3,2,0,0,0
192,2,107.1,9,5,4,3,1,0,0,0
137,1,75.66,11,16,4,4,2,0,0,1
314,0,75.0,10,12,4,3,0,0,0,0
100,1,89.25,10,15,4,3,1,0,0,1
56,1,93.6,11,25,4,2,0,0,0,0
50,1,149.4,5,31,4,5,0,0,3,1
4,0,57.75,12,1,4,2,0,3,0,1
0,1,174.0,8,22,4,1,0,0,5,1
24,0,108.5,4,11,4,3,1,0,0,0
5,0,76.58,11,10,4,4,0,0,3,1
123,0,110.33,3,30,4,3,0,0,3,0
11,1,110.0,11,1,2,5,1,0,2,1
43,0,68.0,11,19,3,2,2,0,0,1
273,1,76.46,10,21,4,2,1,0,0,1
50,0,60.0,11,11,3,3,0,0,3,1
0,0,110.4,9,8,3,2,0,0,0,1
53,1,83.92,3,15,4,5,2,0,0,1
20,0,107.0,10,4,4,4,2,0,0,1
208,1,91.5,8,19,4,2,1,3,0,1
0,0,97.0,1,3,4,0,1,0,3,1
151,1,162.0,9,23,4,2,2,0,3,0
128,2,123.3,8,11,4,3,0,0,0,1
70,0,127.8,7,31,4,0,1,0,3,0
11,1,0.0,1,22,4,0,0,3,0,1
42,1,118.5,10,31,4,1,1,0,0,1
0,3,0.0,5,4,1,1,0,0,6,1
17,1,118.58,9,8,4,1,0,0,3,1
210,1,90.95,8,7,4,3,2,0,0,1
164,0,108.0,10,17,4,2,1,3,0,0
17,0,102.33,4,2,4,1,2,3,0,0
7,1,134.33,6,3,4,2,1,0,0,1
17,0,58.0,12,21,3,4,1,0,0,1
36,2,88.4,11,28,4,3,1,0,0,1
91,1,83.87,4,3,4,4,2,0,0,1
76,2,110.5,4,16,4,2,2,0,0,1
7,1,90.0,8,24,4,2,1,0,0,1
46,0,125.55,10,6,4,3,0,0,3,0
2,0,79.0,3,9,2,1,0,0,0,1
7,1,119.0,4,22,4,2,0,3,0,0
35,1,140.4,4,30,4,1,2,0,3,1
27,0,62.8,3,21,3,3,1,3,0,1
16,1,89.44,3,4,4,2,1,0,3,1
199,1,168.3,7,26,4,3,0,0,5,0
1,1,119.0,3,1,4,4,0,0,0,1
29,0,68.0,3,12,3,2,2,0,0,1
14,0,70.88,12,5,4,3,1,0,3,1
1,0,107.0,10,18,3,1,0,0,3,1
6,1,97.02,5,23,4,2,1,0,0,1
122,0,68.0,8,1,3,5,2,0,0,1
68,0,61.5,3,23,3,4,2,0,0,1
14,1,96.0,7,20,4,1,0,0,0,1
15,0,79.75,11,19,2,3,2,0,0,1
132,1,89.25,10,25,4,3,2,0,0,1
330,1,106.7,10,14,4,2,0,0,1,0
0,1,126.0,10,30,4,2,1,0,3,1
6,2,87.0,3,3,4,1,0,3,0,1
36,0,85.05,12,6,3,3,0,0,0,1
39,1,144.9,8,22,4,0,1,0,0,0
0,2,77.25,11,28,4,1,0,0,1,1
76,1,79.2,11,27,4,0,2,3,0,0
12,0,136.0,6,12,4,2,2,0,3,0
117,1,79.69,6,28,4,3,0,3,0,1
7,3,143.0,9,20,4,1,0,0,0,1
18,1,129.67,4,12,4,3,0,0,0,1
148,2,98.39,7,1,4,6,2,0,0,1
69,2,93.6,12,24,4,1,2,0,0,1
59,0,101.1,6,27,4,2,1,3,0,0
8,1,90.0,8,27,4,1,0,0,0,1
189,0,72.25,8,8,3,3,1,0,0,0
4,1,141.0,5,14,4,1,0,0,0,1
2,0,0.0,8,19,1,2,0,0,0,1
152,1,109.0,7,11,4,1,1,0,0,0
206,1,127.47,6,9,4,5,2,0,3,0
150,2,99.45,7,24,4,4,2,0,0,1
2,1,130.0,3,20,4,3,2,0,0,1
178,0,112.01,9,2,4,5,2,0,1,0
43,0,69.52,2,5,4,2,1,0,1,0
139,0,104.21,4,30,4,5,2,0,4,1
19,0,139.0,7,27,4,2,0,3,0,1
130,0,68.0,11,26,3,1,2,0,0,1
65,0,134.0,8,26,3,2,2,0,0,1
32,1,155.8,9,23,4,4,0,0,0,1
96,0,110.97,10,26,4,2,0,0,3,0
50,2,115.2,3,24,4,1,0,0,0,1
79,2,146.96,7,6,4,5,2,0,3,1
10,2,107.67,11,18,4,2,1,0,0,1
15,2,152.0,4,26,4,2,0,0,3,1
60,2,80.1,10,27,4,1,0,3,0,1
82,2,185.03,7,2,4,1,0,0,6,1
36,1,96.3,10,20,4,1,0,0,0,1
1,1,68.5,1,8,4,2,0,3,0,1
117,0,96.05,4,6,4,4,1,0,3,1
145,0,151.2,8,17,4,2,0,0,3,1
61,1,159.3,6,1,4,4,0,0,3,0
0,0,80.0,3,7,2,0,1,0,0,1
67,1,102.6,11,22,4,1,0,0,3,1
0,0,125.7,9,21,3,2,1,1,0,1
1,0,0.0,2,6,4,0,0,0,0,1
5,2,122.48,12,30,4,2,2,0,0,1
111,0,132.6,6,2,4,3,1,0,3,0
12,1,123.3,10,6,3,4,0,0,3,1
1,0,80.0,2,13,3,1,2,0,0,1
11,1,94.71,9,20,4,1,0,3,0,1
9,1,87.0,10,31,4,1,1,0,0,1
59,0,75.0,11,17,3,2,0,0,0,1
40,1,80.32,8,30,4,3,0,0,0,1
16,0,95.0,6,16,2,1,0,0,0,1
0,0,265.0,7,8,4,2,2,0,6,0
1,0,98.0,8,7,4,0,1,3,0,1
113,0,89.4,10,24,4,2,1,3,0,0
83,1,113.5,11,13,4,2,2,0,0,1
89,2,155.57,7,16,4,5,2,1,3,1
12,2,90.0,8,29,4,1,0,0,0,1
5,0,124.0,7,28,4,2,0,3,0,0
47,1,94.5,10,13,4,4,0,0,0,1
48,0,135.9,7,27,4,2,0,0,0,1
44,2,189.9,7,9,4,1,0,0,5,1
0,2,146.4,9,8,4,5,0,0,0,1
67,2,132.3,6,26,4,0,2,0,3,1
147,1,99.45,5,22,4,2,2,0,0,1
132,3,135.9,6,11,4,1,1,0,0,1
154,1,120.7,7,7,4,3,2,0,3,0
0,0,102.0,3,4,3,2,0,0,0,1
60,0,60.27,7,3,4,5,2,3,0,1
57,0,94.5,6,20,4,3,1,0,0,0
46,0,75.0,11,4,3,2,0,0,0,1
50,1,90.9,3,28,4,0,1,0,0,1
233,0,168.3,10,7,4,1,0,0,3,0
277,2,96.3,10,21,4,2,0,0,0,0
26,0,87.0,3,7,3,4,1,0,0,1
181,0,111.5,7,1,4,4,1,0,0,0
1,2,0.0,8,26,4,1,0,0,0,1
14,1,164.0,9,26,4,3,1,0,3,0
128,2,207.9,5,27,4,2,0,0,5,0
28,0,97.0,1,8,3,2,0,1,0,1
33,0,73.1,3,2,4,4,0,3,0,0
92,2,103.7,12,7,4,4,0,0,0,1
0,0,85.0,4,19,2,1,0,0,0,1
47,1,153.0,10,3,4,2,1,1,0,0
1,1,65.0,12,29,2,1,0,0,0,1
78,1,70.88,12,22,4,5,2,0,3,1
18,0,97.0,3,18,4,2,1,3,0,0
186,2,137.7,8,8,4,2,1,0,3,0
50,0,76.5,2,29,4,0,1,3,0,0
138,0,90.95,4,23,4,2,2,0,0,1
43,0,60.0,1,21,3,3,0,0,0,1
157,2,80.75,8,28,3,2,2,0,0,1
160,2,110.5,7,18,4,3,1,0,0,0
96,0,85.0,8,28,3,1,2,1,0,1
4,0,72.8,2,16,3,1,0,0,0,1
11,0,83.5,10,23,3,1,0,0,0,1
0,0,116.0,1,24,4,0,1,0,3,1
51,1,80.3,2,25,4,3,0,0,0,1
12,1,129.0,2,14,4,3,2,1,0,1
91,0,110.0,9,30,3,2,1,0,0,1
201,1,106.2,5,1,4,1,2,0,0,0
53,0,114.3,7,18,4,1,1,0,0,1
14,0,169.0,7,28,4,2,0,1,0,0
18,0,85.0,10,3,3,1,1,0,0,1
6,0,93.2,8,14,4,3,2,0,0,1
57,1,85.85,3,28,4,3,1,0,0,1
47,1,123.96,4,28,4,3,1,0,0,1
0,1,41.84,1,10,4,5,2,0,0,1
83,0,159.3,4,1,4,2,0,0,5,0
1,0,95.0,11,26,4,1,0,3,0,1
28,2,95.95,10,12,4,1,1,0,0,1
90,1,95.7,4,9,4,2,2,0,0,1
58,1,125.1,6,21,4,1,0,0,0,1
89,0,76.5,3,30,4,3,0,3,0,1
94,1,87.3,3,18,4,2,1,0,3,1
3,1,98.56,8,22,4,3,1,3,0,1
32,2,149.4,9,10,4,2,2,0,3,1
140,0,140.98,12,27,4,3,0,0,5,0
191,0,69.0,3,30,3,4,1,0,3,1
116,1,99.45,5,15,4,3,2,0,0,1
12,0,97.02,5,30,4,2,1,0,0,0
32,0,126.9,5,7,4,1,0,0,0,1
209,1,105.3,8,5,4,2,1,0,0,0
30,1,113.4,11,18,4,3,0,0,0,1
227,0,106.0,10,10,2,2,1,0,4,0
76,1,106.5,4,27,4,3,0,0,0,0
153,1,123.25,8,9,4,5,1,0,0,0
119,1,177.3,7,14,4,2,0,0,5,1
61,1,92.5,12,28,4,3,1,3,0,1
4,1,151.0,7,6,4,3,0,0,0,1
75,1,151.2,10,8,4,1,1,0,3,1
85,0,75.0,12,8,3,3,0,0,0,1
6,0,65.0,10,12,2,0,1,0,0,1
3,2,141.0,6,17,4,1,0,0,0,1
14,0,62.0,5,18,3,4,0,0,0,1
2,1,67.0,5,4,2,1,0,0,0,1
56,0,82.45,3,6,4,5,2,0,3,0
33,0,210.6,4,30,4,1,1,1,3,0
40,1,108.5,3,23,4,3,0,3,0,1
92,2,148.7,7,18,4,6,3,0,3,1
0,1,148.0,8,19,4,2,0,3,0,1
22,1,94.86,9,26,4,3,1,0,3,1
71,1,58.25,3,14,4,4,1,0,0,1
116,0,75.0,2,28,3,1,2,0,0,1
119,1,119.85,6,15,4,4,0,0,0,0
47,1,80.3,2,19,4,2,0,0,0,1
3,1,122.0,11,20,4,2,0,0,0,1
3,1,0.0,1,25,1,0,1,0,6,1
100,1,93.08,4,26,4,4,0,0,0,1
135,1,126.0,7,5,4,2,0,0,0,1
45,1,60.98,12,4,4,1,2,3,0,1
34,0,224.67,9,23,4,3,0,1,0,0
53,2,74.8,12,17,4,5,2,3,0,1
89,1,119.0,12,22,4,3,2,0,3,1
122,2,128.0,3,27,3,1,2,1,0,1
25,0,72.25,7,1,3,2,2,0,0,1
229,0,128.7,10,28,4,2,1,0,3,0
76,2,140.4,5,12,4,3,0,0,3,1
17,0,38.67,11,13,3,2,1,0,0,1
60,2,149.4,9,10,4,6,2,0,3,1
119,0,121.5,7,23,4,1,2,0,0,1
59,1,104.64,8,5,4,2,1,0,0,1
266,2,86.7,10,30,4,2,2,0,0,1
80,1,125.1,9,29,4,1,0,3,0,0
178,1,106.25,10,24,3,3,1,1,0,0
91,0,60.0,12,28,3,2,1,0,3,1
62,0,60.0,11,25,3,4,1,0,3,1
3,2,94.35,11,14,4,4,1,0,0,1
76,0,127.8,7,9,4,1,2,0,3,0
99,2,137.7,5,1,4,1,2,0,0,1
8,0,103.0,3,6,4,2,2,0,0,1
42,0,86.98,3,20,4,2,2,3,0,0
24,1,100.0,2,24,4,4,0,0,0,0
88,0,180.63,4,28,4,3,1,0,5,0
71,0,55.8,7,5,4,1,2,3,0,0
75,2,152.1,9,16,4,1,0,0,0,1
71,1,101.87,10,21,4,2,1,0,3,1
161,0,95.88,9,19,3,3,1,0,0,1
120,0,90.95,4,8,4,3,2,0,0,0
33,0,135.9,3,24,4,2,0,0,0,1
17,1,88.0,11,17,4,1,0,3,0,1
132,2,92.02,6,28,4,8,2,0,0,1
9,0,65.0,12,10,2,1,0,0,0,1
30,1,126.9,5,15,4,2,2,0,0,1
64,0,153.0,10,17,4,3,1,1,0,0
16,1,103.0,3,18,4,1,0,0,1,1
116,0,121.37,7,18,4,5,2,0,3,0
78,1,89.25,10,31,4,6,3,0,0,0
67,1,80.24,3,26,3,1,0,0,0,1
7,0,75.0,10,12,2,0,1,0,0,1
48,1,105.3,3,9,4,3,0,0,3,1
91,0,82.45,7,15,3,2,1,0,3,1
44,0,75.0,11,2,3,2,0,0,0,1
22,0,90.0,10,28,3,2,0,0,0,1
153,1,94.5,7,29,4,1,0,3,0,1
12,0,77.0,1,29,4,2,2,0,0,1
5,0,67.0,5,24,2,1,0,0,0,1
39,0,85.0,10,24,3,3,1,0,0,1
12,0,164.0,9,25,4,0,2,0,3,0
17,1,100.73,11,7,4,4,1,3,0,1
82,0,90.95,5,21,3,3,2,0,3,1
68,1,131.4,6,30,4,2,0,0,3,0
21,2,146.5,8,24,4,1,0,3,0,1
3,1,67.0,9,12,2,2,1,0,0,1
21,0,127.0,3,12,4,1,0,0,0,1
11,1,153.0,8,21,4,2,1,3,5,1
138,0,58.9,7,29,4,3,0,0,0,1
18,0,72.9,1,26,4,3,0,0,0,1
51,0,85.5,9,11,3,1,2,0,0,1
38,1,77.86,12,2,4,2,2,0,1,1
17,1,120.0,12,29,4,2,0,3,0,1
18,0,77.2,1,29,4,7,3,3,0,1
101,1,101.18,8,11,4,1,0,0,3,1
215,0,96.3,7,8,4,2,1,0,0,0
6,2,130.0,1,30,4,3,2,0,3,1
85,0,98.0,12,3,4,1,1,0,0,0
213,0,110.7,12,17,4,1,0,0,3,1
58,0,118.8,4,22,4,2,1,0,3,0
38,1,63.06,3,9,4,4,1,0,0,1
4,0,107.0,5,21,3,1,0,0,3,1
42,0,116.1,4,30,4,1,2,3,0,0
15,0,92.5,11,17,4,4,2,3,0,0
30,1,126.9,5,15,4,2,2,0,0,0
0,0,143.5,7,8,4,2,0,3,0,1
245,0,106.59,10,13,4,3,2,0,0,0
16,1,140.0,10,29,4,1,1,0,0,0
6,2,129.0,9,12,4,0,1,3,0,1
7,1,145.0,10,15,4,2,0,0,3,1
77,2,150.3,8,3,4,5,2,0,3,1
64,1,73.95,3,13,4,2,2,0,0,1
221,3,94.5,8,18,4,2,0,3,0,1
100,0,132.18,5,2,4,3,1,0,0,0
69,2,137.7,7,27,4,3,0,0,3,1
49,4,139.5,10,12,4,2,0,0,3,1
2,1,89.0,10,19,2,1,0,0,0,1
67,1,89.24,3,26,3,1,0,0,0,1
30,2,104.0,11,30,4,3,0,0,0,1
130,0,96.3,6,27,4,2,1,0,0,1
57,2,116.1,10,28,4,1,0,0,0,1
7,0,80.0,8,30,3,3,0,0,0,1
40,0,98.0,10,5,3,1,1,0,0,1
138,1,109.8,8,5,4,2,0,0,0,1
46,1,77.35,3,11,4,4,2,0,0,1
1,0,89.0,5,24,2,1,0,0,0,1
44,1,83.39,11,18,4,2,0,0,3,1
110,1,98.2,7,23,3,1,0,1,1,1
21,1,183.15,9,9,4,2,0,1,0,1
13,2,111.0,5,8,4,1,2,0,0,1
1,0,86.0,2,10,4,3,0,0,0,1
14,1,134.0,5,30,4,1,1,0,0,1
1,0,65.0,8,4,2,2,0,0,0,0
88,0,58.0,3,12,3,1,1,0,0,1
4,1,116.0,9,22,3,3,0,0,0,1
13,0,110.0,9,20,2,3,0,0,3,0
35,0,69.53,2,15,4,1,1,0,1,1
23,0,65.0,11,5,2,1,0,0,0,0
11,0,64.8,3,5,3,1,2,0,0,1
64,1,80.1,3,31,4,3,0,3,0,1
1,1,175.0,9,22,4,1,0,3,0,1
39,1,114.3,3,20,4,0,2,0,3,0
179,0,114.3,8,22,4,0,1,0,0,0
221,1,76.5,8,11,4,5,0,0,0,0
3,0,71.2,5,16,3,0,1,3,0,1
146,0,89.75,9,21,3,1,0,0,0,1
5,0,90.0,9,20,2,0,2,0,0,1
151,1,131.75,7,14,4,8,2,0,3,0
103,1,84.58,4,5,4,4,0,0,0,1
0,1,155.0,9,11,4,0,2,0,0,1
60,1,156.6,12,23,4,1,0,0,5,1
41,0,72.38,2,18,4,3,0,0,1,1
12,1,67.0,10,12,2,1,0,0,0,1
33,2,152.1,7,1,4,1,0,0,0,1
39,0,107.1,7,1,4,2,0,3,0,1
6,0,95.0,10,27,3,1,0,0,0,1
6,2,100.67,8,19,4,4,2,0,0,1
180,0,113.4,10,10,4,3,1,0,0,0
1,1,108.0,11,18,4,1,0,3,0,1
43,2,80.39,6,8,4,1,0,0,0,1
4,1,94.36,6,17,4,2,1,3,0,1
28,0,213.63,5,17,4,3,0,0,5,0
61,0,97.71,4,30,4,1,1,0,0,1
40,2,94.5,9,13,4,3,2,0,0,1
8,1,79.0,6,23,4,1,0,3,0,0
134,0,90.9,6,30,4,3,0,0,0,0
45,0,81.62,10,23,4,1,0,0,0,1
90,0,80.75,4,12,4,4,0,3,0,1
1,2,95.0,11,17,4,3,0,3,0,1
105,0,62.86,4,6,4,2,0,0,0,1
16,1,68.0,11,16,3,4,0,0,0,1
22,1,224.0,9,25,4,4,2,0,5,1
23,0,65.0,10,15,2,1,0,0,0,1
40,0,110.7,6,26,4,3,2,0,0,1
37,0,72.0,11,20,3,1,2,0,0,1
144,2,149.4,9,1,4,3,0,0,3,1
25,0,119.0,9,26,4,0,1,3,0,0
243,2,106.2,9,9,4,2,1,0,0,0
42,1,80.3,2,3,4,3,0,0,0,1
95,0,60.0,12,29,3,3,0,0,3,1
92,0,100.0,3,26,4,1,2,0,0,0
5,0,129.65,10,28,4,4,2,0,3,1
6,2,97.02,5,23,4,1,1,0,0,1
1,0,104.0,6,12,4,0,2,3,0,1
0,1,96.0,12,22,4,1,0,0,0,1
34,1,129.0,10,26,4,4,0,0,0,0
15,0,103.0,3,12,4,1,2,0,0,0
332,2,77.23,9,22,4,3,1,0,0,1
172,0,125.1,10,4,4,3,0,0,0,0
18,0,109.0,3,17,4,3,0,0,0,0
12,2,88.0,11,30,4,3,0,3,0,1
270,1,95.4,9,30,4,2,1,3,0,0
59,1,127.8,11,18,4,2,0,1,0,0
59,1,120.96,9,2,4,3,2,0,3,0
235,2,103.7,10,19,4,4,1,0,3,0
1,0,88.0,11,15,2,2,0,0,0,1
78,1,83.85,3,1,4,8,2,0,3,1
199,1,74.8,12,23,4,2,2,3,0,0
0,0,117.0,12,30,4,1,0,0,0,1
92,1,97.41,4,24,4,3,2,1,0,1
143,1,103.5,8,13,4,1,0,3,0,1
0,1,85.0,9,4,3,4,2,0,0,1
1,2,159.38,11,8,4,4,0,3,0,1
7,0,89.8,11,17,4,1,0,0,0,1
1,0,80.27,12,4,3,2,1,0,0,1
225,0,105.3,8,13,4,1,2,0,0,0
1,2,0.0,5,17,1,1,0,0,3,1
42,0,150.3,7,8,4,1,0,0,3,0
113,2,63.49,4,4,4,3,1,0,0,1
132,0,139.0,7,7,4,3,0,3,0,0
17,0,80.0,3,17,2,2,0,0,0,0
44,0,100.0,10,28,3,2,0,0,0,1
59,1,81.3,3,17,4,3,0,3,0,1
1,2,101.0,4,4,4,0,1,0,0,1
76,0,41.0,2,7,3,5,2,0,0,1
7,0,174.0,4,21,4,3,0,1,3,1
48,1,57.28,2,20,4,1,1,0,0,1
0,0,177.0,7,11,4,0,1,0,5,1
1,0,70.82,11,25,4,3,2,0,0,1
6,0,62.0,3,15,3,1,0,0,0,1
118,0,95.81,6,26,4,5,2,0,0,0
74,2,74.8,11,19,4,4,2,3,0,0
112,1,95.63,7,11,4,5,3,3,0,1
38,2,143.1,3,25,4,2,0,0,0,1
22,2,94.33,3,3,4,3,0,0,0,1
13,1,93.17,7,19,4,2,0,0,0,1
50,0,145.69,11,9,4,2,0,0,0,0
0,0,95.0,10,17,2,0,1,0,0,1
